stemming;label
['hotel', 'persis', 'jalan', 'malioboro', 'belah', 'pusat', 'belanja', 'asik', 'rombong', 'bus', 'turun', 'jalan', 'mataram', 'tidak', 'masalah', 'hotel', 'bantu', 'bawa', 'barang', 'bawan', 'tamu'];Positif
['tempat', 'mudah', 'temu', 'banget', 'malioboro', 'langsung', 'belanja', 'makan', 'hotel', 'kurang', 'makan', 'hotel', 'banyak', 'jual', 'makan', 'lezat', 'angkring', 'kurang', 'atap', 'rendah', 'kurang', 'luas'];Positif
['kamar', 'suite', 'keluarga', 'eksekutif', 'besar', 'bagus', 'layan', 'ramah', 'ambil', 'jam', 'makan', 'habis', 'untung', 'tungu', 'makan', 'disi', 'ulang', 'puas', 'libur', 'yogyakarta', 'menginap'];Positif
['lokasi', 'hotel', 'mudah', 'temu', 'layan', 'kolam', 'renang', 'rekomendasi', 'banget', 'menginap'];Positif
['hotel', 'mudah', 'temu', 'layan', 'hotel', 'kolam', 'renang', 'makan', 'lezat', 'banget', 'rekomendasi', 'banget'];Positif
['hotel', 'bintang', 'layak', 'layan', 'bagus', 'makan', 'lezat', 'kamar', 'bersih', 'cocok', 'menginap', 'keluarga', 'baik'];Positif
['hotel', 'bintang', 'letak', 'pusat', 'kota', 'sehinga', 'mudah', 'temu', 'wisatawan', 'dekat', 'mana', 'hotel', 'bersih', 'nuansa'];Positif
['nyaman', 'menginap', 'hotel', 'layan', 'ramah', 'nyaman', 'inti', 'bagus', 'tidak', 'kekecewan'];Positif
['lokasi', 'mudah', 'temu', 'karyawan', 'bantu', 'ramah', 'soda', 'buka', 'pengalaman', 'menginap', 'nyaman', 'fasilitas', 'tahap', 'bangun', 'kamar'];Positif
['layan', 'bagus', 'ramah', 'kamar', 'rapi', 'bersih'];Positif
['letak', 'malioboro', 'hotel', 'istimewa', 'segi', 'lokasi', 'keunikanya', 'bersih', 'hotel', 'jaga', 'ramah', 'karyawan', 'hotel', 'kesan'];Positif
['hotel', 'dekat', 'malioboro', 'akses', 'sulit', 'parkir', 'jalan', 'makan', 'lezat', 'kamar', 'bersih', 'layan', 'setuju'];Positif
['kualitas', 'kamar', 'bersih', 'suasana', 'sana', 'sejuk', 'tidak', 'sesal', 'menginap', 'layak', 'harga', 'murah'];Positif
['menginap', 'nyaman', 'tenang', 'harga', 'setuju', 'kualitas', 'setuju', 'cocok', 'pasang', 'keluarga', 'karyawan', 'ramah', 'tangap', 'kendala'];Positif
['lokasi', 'malioboro', 'selatan', 'pusat', 'belanja', 'hotel', 'malioboro', 'kolam', 'renang', 'lantai', 'sarapan', 'lezat', 'banyak', 'jenis'];Positif
['hotel', 'bagus', 'nikmat', 'menginap', 'senang', 'kamar', 'luas', 'nyaman', 'bersih', 'lokasi', 'mudah', 'temu', 'langsung', 'hotel', 'jalan', 'malioboro', 'belah', 'pusat', 'belanja', 'malioboro', 'layak', 'banget', 'suka', 'banget'];Positif
['suka', 'banget', 'dekorasi', 'ruang', 'tunggu', 'restoran', 'kamar', 'bersih', 'nyaman', 'pilih', 'hotel', 'libur'];Positif
['rekomendasi', 'hotel', 'malioboro', 'aveta', 'kamar', 'luas', 'lengkap', 'kamar', 'mandi', 'sunguh', 'lucu', 'pengalaman', 'menginap', 'senang', 'kamar', 'bersih', 'makan', 'layan', 'kamar', 'lezat'];Positif
['kamar', 'setuju', 'kamar', 'mandi', 'bersih', 'hotel', 'bersih', 'karyawan', 'ramah', 'hotel', 'cocok', 'rekomendasi', 'teman', 'keluarga'];Positif
['bagus', 'cocok', 'libur', 'yogyakarta', 'kamar', 'bersih', 'fasilitas', 'lengkap', 'bagus', 'dekat', 'malioboro'];Positif
['kali', 'menginap', 'juta', 'kait', 'bijak', 'malioboro', 'akibat', 'pandemi', 'covid', 'jam', 'jam', 'tidak', 'kendaran', 'motor', 'lewat', 'becak', 'becak', 'motor', 'gerbong', 'pejal', 'kaki', 'senang', 'syukur', 'menginap'];Positif
['satu', 'hotel', 'langsung', 'jalan', 'malioboro', 'makan', 'sarapan', 'pada', 'tingkat', 'variasi', 'menu'];Positif
['lokasi', 'hotel', 'mudah', 'temu', 'dekat', 'mana', 'kamar', 'minimal', 'nyaman', 'banget', 'cocok', 'menginap', 'jalan', 'jalan', 'malioboro'];Positif
['mudah', 'temu', 'kacau', 'balau', 'malioboro', 'hotel', 'langsung', 'sambut', 'hangat', 'karyawan', 'becak', 'motor', 'tawar', 'wisata', 'bersih', 'kamar', 'tempat', 'tidur', 'besar', 'sayang', 'tidak', 'kedap', 'suara', 'sehinga', 'dengar', 'suara', 'sisi', 'kamar', 'balkon', 'sayang', 'tidak', 'private', 'sekat', 'pisah', 'kayu', 'tata', 'sehinga', 'orang', 'belah', 'dengar', 'makan', 'sarapan', 'lumayan', 'banyak', 'enak'];Positif
['hotel', 'nyaman', 'mudah', 'temu', 'malioboro'];Positif
['hotel', 'keren', 'menginap', 'mingu', 'oktober', 'kamar', 'nomor', 'balkon', 'kamar', 'luas', 'bersih', 'kamar', 'mandi', 'bersih', 'salur', 'tvnya', 'banyak', 'salur', 'tulis', 'buku', 'banyak', 'tidak', 'sedia', 'beda', 'beda', 'pasuk', 'ruang', 'kue', 'kamar', 'tidak', 'lemari', 'sedia', 'gantung', 'buah', 'unik', 'sambut', 'tamu', 'hotel', 'lantai', 'dasar', 'aveta', 'lantai', 'turun', 'kamar', 'lift', 'guna', 'kartu', 'kamar', 'sarapan', 'banyak', 'jenis', 'banyak', 'pilih', 'makan', 'kawasan', 'malioboro', 'lantai', 'dekat', 'sambut', 'tamu', 'hotel', 'cocok', 'malam', 'yogyakarta', 'dekat', 'malioboro', 'dekat', 'stasiun', 'tugu'];Positif
['kolam', 'renang', 'roftop', 'hotel', 'hotel', 'besar', 'kota', 'cocok', 'persingahan', 'wisatawan', 'lokal', 'mancanegara'];Positif
['hotel', 'nyaman', 'banget', 'layan', 'bagus', 'cocok', 'wisata', 'relaksasi', 'keluarga'];Positif
['kamar', 'bersih', 'luas', 'karyawan', 'ramah', 'makan', 'lezat', 'cocok', 'libur', 'keluarga', 'lokasi', 'malioboro', 'rekomendasi', 'banget'];Positif
['pengalaman', 'menginap', 'nyaman', 'lengkap', 'coffe', 'kolam', 'renang', 'layan', 'pijat', 'cocok', 'sesuai'];Positif
['kamar', 'bersih', 'nyaman', 'balkon', 'karyawan', 'ramah', 'letak', 'pusat', 'wisata', 'malioboro', 'sehinga', 'dekat', 'belanja', 'jalan', 'jalan', 'harga', 'tingi', 'kondisi', 'pandemi'];Positif
['rekomendasi', 'hotel', 'tempat', 'bersih', 'lezat', 'jalan', 'jalan', 'malioboro', 'karyawan', 'ramah', 'ramah', 'karyawan'];Positif
['hotel', 'baik', 'kawasan', 'malioboro', 'cocok', 'libur', 'keluarga', 'tidak', 'fasilitas', 'hotel', 'kelas'];Positif
['lokasi', 'bagus', 'jalan', 'jalan', 'malioboro', 'nikmat', 'suasana', 'yogyakarta', 'keluarga', 'nikmat', 'menginap', 'hotel', 'harap', 'jalan'];Positif
['lobynya', 'lantai', 'kamar', 'luas', 'langsung', 'jalan', 'malioboro', 'harga', 'turun', 'bawah', 'hotel', 'tetanga', 'sarapan', 'berlanganan'];Positif
['hotel', 'nyaman', 'bersih', 'rapi', 'wangi', 'keluarga', 'libur', 'nyaman'];Positif
['hotel', 'bagus', 'kamar', 'bersih', 'layan', 'bagus', 'lokasi', 'mudah', 'temu', 'hotel', 'nyaman', 'mudah', 'temu', 'dekat', 'malioboro'];Positif
['hotel', 'bersih', 'nyaman', 'karyawan', 'karyawan', 'ramah'];Positif
['pengalaman', 'menginap', 'hotel', 'seru', 'banget', 'kolam', 'bersih', 'coffe', 'jumpa', 'makan', 'lezat', 'lezat', 'lokasi', 'mudah', 'temu', 'banget', 'belah', 'malioboro', 'pusat', 'belanja', 'rekomendasi', 'banget', 'libur', 'kawasan', 'malioboro'];Positif
['hotel', 'bersih', 'nyaman', 'unik', 'kesana', 'teman', 'keluarga', 'refreshing'];Positif
['lokasi', 'mudah', 'temu', 'mudah', 'cari', 'roftopnya', 'nyaman', 'nongkrong', 'santa', 'kamar', 'luas', 'harga', 'murah'];Positif
['hotel', 'mudah', 'temu', 'belah', 'pusat', 'belanja', 'layan', 'ramah', 'masuk', 'housekeping', 'rapi', 'kamar', 'perhati', 'gantung', 'pintu'];Positif
['hotel', 'nyaman', 'dekat', 'malioboro', 'banyak', 'makan', 'jajan', 'hotel', 'kamar', 'besar', 'luas', 'layan', 'karyawan', 'ramah'];Positif
['kali', 'menginap', 'yogyakarta', 'kali', 'menginap', 'hotel', 'layan', 'buruk', 'dingin', 'ruang', 'tidak', 'dingin', 'mati', 'telepon', 'layan', 'kamar', 'tidak', 'jawab', 'sambut', 'tamu', 'suruh', 'tungu', 'kamar', 'tidak', 'cari', 'hotel'];Negatif
['lokasi', 'mudah', 'temu', 'mudah', 'temu', 'kamar', 'bersih', 'dingin', 'ruang', 'dingin', 'banget', 'harga', 'murah'];Positif
['aveta', 'hotel', 'malioboro', 'hotel', 'sempurna', 'yogyakarta', 'kamar', 'bersih', 'nyaman', 'karyawan', 'ramah', 'lokasi', 'mudah', 'temu', 'dekat', 'malioboro', 'pengalaman', 'senang'];Positif
['hotel', 'lokasi', 'mudah', 'temu', 'tempat', 'unik', 'cocok', 'tempat', 'menginap', 'keluarga'];Positif
['hotel', 'baik', 'segi', 'layan', 'fasilitas', 'bagus', 'lokasi', 'mudah', 'temu', 'dekat', 'mana'];Positif
['hotel', 'letak', 'pusat', 'kota', 'yogyakarta', 'nyaman', 'ditingali', 'jangka', 'waktu', 'cocok', 'libur', 'letak', 'tidak', 'pusat', 'kota'];Positif
['hotel', 'baik', 'kawasan', 'malioboro', 'cocok', 'libur', 'keluarga', 'tidak', 'fasilitas', 'hotel', 'kelas', 'cocok', 'libur', 'yogyakrta'];Positif
['senang', 'menginap', 'nyaman', 'makan', 'lezat', 'nikmat', 'tempat', 'bersih', 'nyaman'];Positif
['foto', 'balkon', 'kamar', 'suite', 'eksekutif', 'aveta', 'pandang', 'langsung', 'jalan', 'utama', 'malioboro', 'btw', 'ambil', 'pagi', 'jalan', 'sepi', 'setuju', 'kali', 'terima', 'kasih', 'aveta'];Positif
['menginap', 'malam', 'sulit', 'temu', 'tempat', 'letak', 'dagang', 'lokal', 'jalan', 'sibuk', 'yogyakarta', 'luang', 'banyak', 'waktu', 'nikmat', 'layan', 'hangat', 'karyawan', 'orang', 'orang'];Positif
['kamar', 'luas', 'nyaman', 'cocok', 'menginap', 'keluarga'];Positif
['lokasi', 'mudah', 'temu', 'kota', 'bersih', 'jaga', 'makan', 'lezat', 'baik', 'aveta', 'hotel', 'malioboro'];Positif
['pesan', 'balkon', 'harap', 'rokok', 'jangan', 'harap', 'rokok', 'bijak', 'hotel', 'ubah', 'pesan', 'balkon', 'tidak', 'rokok', 'balkon'];Negatif
['lokasi', 'mudah', 'temu', 'hotel', 'langsung', 'jalan', 'malioboro', 'santai', 'coffe', 'hari', 'santai', 'pinggir', 'jalan', 'malioboro', 'pusat', 'belanja', 'tingal', 'belah', 'malioboro', 'pusat', 'belanja', 'parkir', 'lorong', 'mpit', 'belah', 'pintu', 'malioboro', 'pusat', 'belanja', 'kondisi', 'hotel', 'nyaman', 'proses', 'baik'];Positif
['hotel', 'layan', 'ramah', 'masuk', 'kendaran', 'bantu', 'tugas', 'parkir', 'parkir', 'cepat', 'kamar', 'bersih', 'luas', 'sarapan', 'lezat', 'menu', 'banyak', 'coffe', 'lantai', 'harga', 'murah', 'makan', 'lezat', 'tempat', 'pusat', 'kota', 'inti', 'tidak', 'sesal', 'menginap', 'aveta', 'hotel', 'yogyakarta', 'menginap', 'aveta', 'terima', 'kasih', 'hotel', 'aveta'];Positif
['lokasi', 'mudah', 'temu', 'banget', 'bahan', 'meter', 'mudah', 'cari', 'makan', 'layan', 'bagus', 'cepat', 'ramah', 'cocok', 'relaksasi', 'keluarga'];Positif
['senang', 'libur', 'menginap', 'hotel', 'aveta', 'hotel', 'bagus', 'dekat', 'malioboro', 'layan', 'puas', 'semoga', 'libur', 'hotel', 'aveta'];Positif
['hotel', 'langsung', 'jalan', 'malioboro', 'mudah', 'temu', 'banget', 'lokasi', 'lobi', 'lantai', 'masuk', 'lantai', 'cofe', 'shop', 'check', 'masuk', 'uang', 'jamin', 'ribu', 'check', 'uang', 'ful', 'kamar', 'minum', 'selamat', 'camil', 'selamat', 'gratis', 'sarapan', 'banyak', 'varia', 'menginap', 'malam', 'betah', 'banget', 'suara', 'kamar', 'belah', 'mengangu', 'kaget', 'tidak'];Positif
['harga', 'relatif', 'murah', 'layan', 'hotel', 'kamar', 'sesuai', 'harga', 'nyaman', 'hati'];Positif
['hotel', 'mudah', 'temu', 'letak', 'pusat', 'kota', 'yogyakrta', 'harga', 'hemat', 'pilih', 'kamar', 'banyak', 'layan', 'bersih', 'ramah'];Positif
['fasilitas', 'hotel', 'nyaman', 'letak', 'mudah', 'temu', 'dekat', 'malioboro', 'makan', 'lezat', 'rekomendasi'];Positif
['akses', 'lokasi', 'mudah', 'kamar', 'luas', 'harga', 'murah', 'cocok', 'wisatawan', 'biaya', 'batas'];Positif
['tempat', 'bersih', 'kamar', 'bersih', 'layan', 'setuju', 'semoga', 'lahan', 'parkir', 'luas', 'parkir', 'nyaman'];Positif
['salah', 'hotel', 'rekomendasi', 'kawasan', 'malioboro', 'yogyakarta', 'lokasi', 'bahan', 'malioboro', 'pusat', 'belanja', 'pinggir', 'jalan', 'malioboro'];Positif
['kamar', 'layan', 'bagus', 'banget', 'tempat', 'bagus', 'harga', 'murah', 'cocok', 'banget', 'tempat', 'keluarga'];Positif
['suasana', 'nyaman', 'kamar', 'luas', 'bersih', 'lokasi', 'mudah', 'temu', 'langsung', 'hadap', 'jalan', 'utama', 'malioboro', 'menginap', 'aveta', 'kali', 'libur'];Positif
['lokasi', 'asik', 'seru', 'jalan', 'malioboro', 'lobi', 'lantai', 'kamar', 'bersih', 'ngin', 'gratis', 'fasilitas', 'kolam', 'renang', 'handuk', 'bersih', 'makan', 'lezat'];Positif
['tempat', 'mudah', 'temu', 'lezat', 'jalan', 'jalan', 'banyak', 'hibur', 'makan'];Positif
['handuk', 'kurang', 'bagus'];Negatif
['suasana', 'kamar', 'lingkung', 'asri', 'nyaman', 'singah', 'menginap', 'sarana', 'prasarana', 'lengkap'];Positif
['ratingnya', 'buruk', 'layan', 'sarapan', 'tidak', 'cepat', 'tanggap', 'tidak', 'siap', 'intip', 'jam', 'pagi', 'makan', 'habis', 'is', 'ulang', 'makan', 'lambat', 'waktu', 'jam', 'dian', 'makan', 'lambat', 'layan', 'hotel', 'kelas', 'kawasan', 'malioboro', 'buruk', 'layan', 'reservasi', 'aplikas', 'pesan', 'cp', 'karyawan', 'cepat', 'tanggap', 'banding', 'balik', 'layan', 'sarapan', 'buruk', 'tamu', 'komplain', 'kait', 'dian', 'sarapan', 'tidak', 'respon', 'menginap', 'kesanya', 'kecewa', 'mohon', 'milik', 'admin', 'aveta', 'hotel', 'malioboro', 'baik', 'tindak', 'lanjut'];Negatif
['bangun', 'estetis', 'kamar', 'bersih', 'sudut', 'ruang', 'rawat', 'menginap'];Positif
['bagus', 'keluarga', 'cari', 'menginap', 'yogyakarta'];Positif
['aveta', 'hotel', 'maliobro', 'lokasi', 'mudah', 'temu', 'bersih', 'hotel', 'bersih', 'sambut', 'tamu', 'layan', 'kamar', 'kamar', 'mandi', 'bersih', 'hotel', 'nyaman'];Positif
['hotel', 'bersih', 'bagus', 'letak', 'persis', 'jalan', 'malioboro', 'sehinga', 'sulit', 'parkir', 'tempat', 'parkir', 'batas', 'check', 'masuk', 'hotel', 'waktu', 'tungu', 'jam', 'semoga', 'cepat', 'tanggap', 'sambut', 'tamu', 'nyaman', 'suasana', 'hotel', 'suka'];Positif
['suka', 'banget', 'layan', 'orang', 'ramah', 'makan', 'minumanya', 'lezat', 'desain', 'kamar', 'bagus', 'banget', 'elegan', 'padan', 'harga'];Positif
['layan', 'ecek', 'posisi', 'mudah', 'temu', 'malioboro', 'bantu', 'sambut', 'tamu', 'ramah', 'karyawan'];Positif
['hotel', 'mudah', 'temu', 'nyaman', 'kamar', 'bersih', 'tempat', 'tidur', 'bersih', 'kamar', 'mandi', 'bersih', 'air', 'panas', 'lancar'];Positif
['lokasi', 'mudah', 'temu', 'tempat', 'nyaman', 'karyawan', 'ramah', 'kamar', 'bersih', 'rekomendasi'];Positif
['kamar', 'bersih', 'kolam', 'renang', 'luas', 'rekomendasi', 'menginap', 'keluarga'];Positif
['hotel', 'bintang', 'lokasi', 'mudah', 'temu', 'bahan', 'indomaret', 'dekat', 'pusat', 'perbelanjan', 'malioboro', 'fasilitas', 'lengkap', 'bangun', 'mewah'];Positif
['hotel', 'nyaman', 'mudah', 'temu', 'belah', 'malioboro', 'pusat', 'belanja', 'cocok', 'nikmat', 'suasana', 'malam', 'jalan', 'malioboro', 'tarif', 'setuju', 'tahap', 'bangun', 'rekomendasi'];Positif
['hotel', 'aveta', 'tempat', 'lezat', 'hotel', 'langsung', 'masuk', 'kawasan', 'malioboro', 'lanta', 'parkir', 'karyawan', 'ramah', 'layan', 'puas', 'menu', 'sarapan', 'agam', 'lezat', 'kamar', 'rapi', 'bersih', 'tindak', 'cepat', 'mantap', 'puas', 'aveta', 'malioboro', 'hotel', 'terima', 'kasih', 'aveta', 'malioboro', 'hotel'];Positif
['sistem', 'terima', 'buruk', 'kantor', 'karyawan', 'letak', 'lantai', 'gedung', 'parkir', 'mobil', 'lantai', 'lift', 'lantai', 'check', 'masuk', 'lantai', 'tungu', 'kamar', 'diberitahu', 'sambut', 'tamu', 'ambil', 'kunci', 'lantai', 'kamar', 'lantai', 'rendah', 'tidak', 'efektif', 'kunci', 'antar', 'lantai', 'karyawan', 'tungu', 'menit', 'jam', 'sore', 'kempat', 'kamar', 'kamar', 'bersih', 'luas', 'luas', 'lokasi', 'pusat', 'malioborostafnya', 'kue', 'buah', 'goreng', 'sedia', 'hotel', 'camil', 'malam', 'ringan', 'lezat', 'sentuh', 'bagus', 'kerumit', 'sore', 'edit', 'ulas', 'dasar', 'kunjung', 'semoga', 'proses', 'check', 'inya'];Negatif
['hotel', 'bersih', 'kamar', 'luas', 'wangi', 'nyaman', 'tidur', 'mimpi', 'indah', 'dapat', 'tidur', 'aveta', 'hotel', 'tambah', 'karyawan', 'ramah', 'lokasi', 'jalan', 'malioboro', 'suasana', 'buat', 'hotel', 'baik'];Positif
['hotel', 'favorit', 'yogyakarta', 'buka', 'pintu', 'hotel', 'malioboro', 'karyawan', 'ramah', 'bantu', 'menu', 'sarapan', 'lengkap', 'lezat', 'kolam', 'renang', 'tidak', 'besar', 'renang'];Positif
['hotel', 'bintang', 'suasana', 'bintang', 'tempat', 'bersih', 'nyaman', 'layan', 'ramah', 'menginap', 'yogyakarta'];Positif
['fasilitas', 'kamar', 'layan', 'pelang', 'nyaman', 'hotel'];Positif
['tempat', 'nyaman', 'hindar', 'kawasan', 'libur', 'lebaran', 'macet', 'parah', 'kamar', 'nyaman', 'lokasi', 'mudah', 'temu'];Positif
['selamat', 'relaksasi', 'aveta', 'hotel', 'malioboro', 'layan', 'ramah', 'lokasi', 'mudah', 'temu', 'sarapan', 'lezat'];Positif
['fasilitas', 'hotel', 'karyawan', 'puas'];Positif
['hotel', 'lokasi', 'mudah', 'temu', 'pusat', 'kota', 'yogyakarta', 'jadi', 'pilih', 'tempat', 'menginap', 'libur', 'yogyakarta'];Positif
['hotel', 'bersih', 'nyaman', 'luas', 'sarapan', 'standar', 'hotel', 'langsung', 'malioboro', 'harga', 'hotel', 'maliboro', 'murah'];Positif
['lokasi', 'hotel', 'dekat', 'malioboro', 'jalan', 'jalan', 'tingal', 'jalan', 'kaki', 'sarapan', 'lezat', 'menu', 'lengkap', 'rekomendasi', 'wisata', 'malioboro'];Positif
['hotel', 'letak', 'kawasan', 'malioboro', 'layan', 'ramah'];Positif
['lokasi', 'mudah', 'temu', 'layan', 'puas', 'fasilitas', 'lengkap', 'cocok', 'jadi', 'tempat', 'rekomendasi', 'libur', 'yogyakarta'];Positif
['nyaman', 'akomodasi', 'basic', 'menginap', 'rekomendasi'];Positif
['hotel', 'bagus', 'bau', 'serai', 'dingin', 'ruang', 'dingin', 'banget', 'kamar', 'bersih', 'akses', 'langsung', 'hotel', 'jalan', 'malioboro', 'belah', 'pusat', 'belanja', 'cari', 'mudah', 'banget', 'dekat', 'stasiun', 'kereta', 'muantep'];Positif
['hotel', 'bagus', 'nyaman', 'kamar', 'bersih', 'hotel', 'mudah', 'temu', 'jangkau', 'letak', 'pusat', 'kota', 'yogyakarta'];Positif
['kamar', 'luas', 'hotel', 'kawasan', 'malioboro', 'dekat', 'malioboro', 'pusat', 'belanja', 'jalan', 'malioboro', 'sarapan', 'lezat', 'banyak', 'pilih', 'menu', 'kamar', 'layan', 'suka', 'hotel'];Positif
['lokasi', 'hotel', 'jalan', 'malioboro', 'jalan', 'jalan', 'malioboro', 'fasilitas', 'hotel', 'bagus', 'kolam', 'renang'];Positif
['mohon', 'maaf', 'kondisi', 'kamar', 'tidak', 'sesuai', 'harga', 'banding', 'kamar', 'hotel', 'sekitar', 'masuk', 'kamar', 'kaget', 'tidak', 'sesuai', 'harap', 'kondisi', 'kamar', 'kurang', 'awat', 'cenderung', 'kotor', 'sprei', 'selimut', 'kurang', 'bersih', 'pesan', 'kamar', 'view', 'malioboro', 'tembok', 'pusat', 'belanja', 'kamar', 'mandi', 'sekat', 'kaca', 'tutup', 'kurang', 'rapat', 'celah', 'kurang', 'nyaman', 'mandi'];Negatif
['lokasi', 'mudah', 'temu', 'jalan', 'malioboro', 'bahan', 'malioboro', 'pusat', 'belanja', 'mana', 'tidak', 'susah', 'banget', 'harga', 'kamar', 'layak', 'sarapan', 'pagi'];Positif
['lokasi', 'prima', 'pusat', 'malioboro', 'yogyakarta', 'kamar', 'luas', 'menginap', 'keluarga', 'kamar', 'kasur', 'orang', 'luas', 'meter', 'nila', 'balkon', 'bersih', 'patuh', 'protokol', 'bersih', 'covid', 'kamar', 'milik', 'mesin', 'kopi', 'nescafe', 'dolce', 'gusto', 'tidak', 'salur', 'televisi', 'internasional', 'banyak', 'pilih', 'sarapan', 'prasmanan', 'era', 'pandemi', 'hotel', 'cari', 'saji', 'sarapan', 'tidak', 'banyak', 'orang', 'makan', 'ruang', 'tidak', 'pakai', 'masker', 'makan', 'karyawan', 'hotel', 'ramah', 'bantu', 'karyawan', 'aman', 'sedia', 'check', 'masuk', 'jam', 'sulit', 'kurang', 'tempat', 'turun', 'tempat', 'parkir', 'mobil', 'hotel', 'tidak', 'milik', 'pintu', 'masuk', 'mobil', 'malioboro', 'perintah', 'kota', 'laku', 'tutup', 'jalan', 'malioboro', 'jam', 'sibuk', 'jam', 'pekan', 'keluar', 'mobil', 'hotel', 'jam', 'tutup', 'tempat', 'parkir', 'jalan', 'mataram', 'seberang', 'malioboro', 'tidak', 'meningalkan', 'mobil', 'hotel', 'jam', 'sibuk', 'guna', 'moda', 'transportasi'];Positif
['karyawan', 'ramah', 'kamar', 'bersih', 'air', 'isi', 'ulang', 'mantap'];Positif
['pilih', 'hotel', 'libur', 'yogyakarta', 'cocok', 'keluarga', 'dekat', 'stasiun', 'tugu', 'mudah', 'cari', 'makan', 'dekat', 'hotel'];Positif
['suka', 'lokasi', 'bagus', 'harga', 'murah', 'tempat', 'tidur', 'bantal', 'nyaman', 'karyawan', 'karyawan', 'bantu', 'terima', 'kasih', 'khusus', 'karyawan', 'keramahtamahan', 'dukunganya', 'ketidaksukan', 'kamar', 'mandi', 'bersih', 'sprei', 'bantal', 'bau', 'skor'];Positif
['kamar', 'bersih', 'makan', 'lezat', 'karyawan', 'ramah', 'nikmat', 'menginap'];Positif
['kali', 'menginap', 'hotel', 'aveta', 'ruang', 'tunggu', 'simbol', 'sertifikasi', 'tidak', 'protokol', 'sehat', 'pintu', 'kamar', 'segel', 'bersih', 'spreinya', 'kotor', 'sertifikasi', 'tunjuk'];Negatif
['rekomendasi', 'hotel', 'singah', 'kunjung', 'yogyakarta', 'hotel', 'nyaman', 'kamar', 'bersih', 'wangi', 'menu', 'sarapan', 'banyak', 'jenis', 'harga', 'murah'];Positif
['libur', 'yogyakarta', 'spesifik', 'malioboro', 'wajib', 'coba', 'relaksasi', 'hotel', 'harga', 'murah', 'kamar', 'bersih', 'layan', 'bagus', 'lokasi', 'mudah', 'temu', 'mantap'];Positif
['lokasi', 'malioboro', 'belah', 'pusat', 'belanja', 'cocok', 'jalan', 'jalan', 'sulit', 'temu', 'ruang', 'tunggu', 'letak', 'lantai', 'pasuk', 'gedung', 'malioboro', 'kafe', 'meja', 'sambut', 'tamu', 'kafe', 'tidak', 'tanda', 'arah', 'lantai', 'karyawan', 'ramah', 'bantu', 'tawar', 'minum', 'handuk', 'dingin', 'segar', 'panas', 'kamar', 'eksekutif', 'luas', 'lengkap', 'fasilitas', 'lantai', 'dengar', 'arena', 'bowling', 'tempat', 'bersih', 'pandang', 'balkon', 'atap', 'bangun', 'lihat', 'gambar', 'lampir', 'saran', 'minta', 'kamar', 'nomor', 'genap', 'milik', 'pandang', 'jalan', 'anti', 'kunci', 'kamar', 'kali', 'memangil', 'pemeliharan', 'baik', 'pegang', 'pintu', 'sulit', 'masuk', 'kamar', 'sarapan', 'milik', 'banyak', 'pilih', 'telur', 'telur', 'dadar', 'sesuai', 'pesan', 'kolam', 'renang', 'bagus', 'tidak', 'nikmat', 'kursi', 'orang', 'orang', 'mengunakanya', 'taruh', 'barang', 'barang', 'rekomendasi', 'hotel', 'tambah', 'ruang', 'simpan', 'banyak', 'kursi', 'nikmat', 'menginap'];Positif
['layan', 'hotel', 'bagus', 'kamar', 'sesuai', 'rekomendasi', 'keluarga', 'pasang'];Positif
['nyaman', 'kamar', 'dengar', 'suara', 'batuk', 'tetanga', 'masuk', 'tidak', 'keran', 'wudhu', 'wudhu', 'kamar', 'mandi', 'wastafel', 'kurang', 'kordinasi', 'sambut', 'tamu', 'karyawan', 'resto', 'bayar', 'resto', 'tidak', 'check', 'check', 'nungu', 'sambut', 'tamu', 'bilang', 'tidak', 'tagih', 'jam', 'telpon', 'tagih', 'suruh', 'transfer'];Negatif
['sambut', 'layan', 'ramah', 'informatif', 'letak', 'pusat', 'kota', 'kamar', 'bersih', 'populer', 'cocok', 'keluarga', 'anak', 'muda'];Positif
['kali', 'yogyakarta', 'menginap', 'aveta', 'hotel', 'rekomendasi', 'banget', 'dekat', 'malioboro', 'dekat', 'jajan', 'pinggir', 'jalan', 'layan', 'puas', 'kamar', 'bagus', 'bayi', 'aman', 'nyaman', 'bersih', 'rekomendasi', 'yogyakarta', 'menginap'];Positif
['kamar', 'bersih', 'layan', 'bagus', 'karyawan', 'dukung', 'lokasi', 'mudah', 'temu', 'karyawan', 'karyawan', 'ramah', 'terima', 'kasih', 'layan'];Positif
['harga', 'murah', 'kesan', 'premium', 'kejut', 'tawar', 'hotel', 'rekomendasi'];Positif
['setuju', 'aksenya', 'jala', 'sempit', 'baik', 'salah', 'kamar', 'mandi', 'tingi', 'lantai', 'lantai', 'kamar', 'mandi', 'air', 'masuk', 'kamar', 'tutup', 'handuk'];Positif
['kamar', 'bagus', 'nyaman', 'akses', 'mana', 'dekat', 'karyawan', 'hotel', 'ramah'];Positif
